property_url,property_id,listing_id,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_price_min,list_price_max,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_email,agent_phones,agent_mls_set,agent_nrds_id,broker_id,broker_name,builder_id,builder_name,office_id,office_mls_set,office_name,office_email,office_phones,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/6022-Edmunds-Dr_Troy_MI_48085_M96258-71168,9625871168,2954259725,DEMI,20230025166,SOLD,"Welcome home to Troy's newest condo community- Meadows of Troy. Bordering 60 acres of nature preserve, Meadows is perfectly situated between John R. and Dequindre; just minutes from I-75, M59, hotels, shopping, golf courses, and more. Enjoy the benefits of new construction with the peace of mind of living in a truly detached condo community. The Raleigh floor plan features over 1, 800 square feet of open living space with 9' and 10' ceilings, expansive windows, and plenty of storage space. With the kitchen and living room as main focal points of the home, buyers are still able to make all their finish selections in the designer's design studio in Bloomfield Hills. Don't rennovate your current home- invest your money and build from scratch with our design team! Enjoy hosting your friends and family with an 8' kitchen island close to the dining and family rooms. Once you retire for the evening you'll love the privacy of the master suite off the great room, with a spacious bathroom and walk in closet- complete with a frameless glass shower enclosure, bench seat, and tile. Working from home is not a problem in this home, with a large home office complete with a bay window and configured with plug and outlets just as you need them. Need more space? We finish basements too! Add extra bedrooms, windows, wet bars, and more. This listing is for #22 and is to be built. For more immediate occupancy homes, see our other homes for sale. Pictures in listing are of model home or past spec homes of the same floor plan.",CONDOS,6022 Edmunds Dr,6022 Edmunds Dr,,Troy,MI,48085,2,2,,1840,2023,241,549990,,,8/7/2023,602671,4/4/2024,,626000,TRUE,,328,,,,Oakland,,1,325,2,3131128,Dominic,kgaedcke@robertsonhomes.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2482668743'}]",A-DEMI-397716,,1874899,Robertson Brothers Homes,,,1463106,O-DEMI-003188,Robertson Brothers Homes,kgaedcke@robertsonhomes.com,"[{'number': '(248) 505-0686', 'type': 'Office', 'primary': True, 'ext': None}]",,http://ap.rdcpix.com/e6978339d5900e2f694104a8c191d105l-m4016853958od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/e6978339d5900e2f694104a8c191d105l-m4016853958od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/57-Forthton-Dr_Troy_MI_48084_M42873-74612,4287374612,2965103687,DEMI,20240013682,SOLD,"Beautiful 2016 West Troy North facing Colonial featuring 4 large bedrooms, 3 full baths with custom finishes throughout! Vaulted 2 story entry leads to the large open plan showcasing the Chef's Kitchen with Premium Wood Cabinetry, Butler Pantry, Walk-In Pantry, custom granite & ENERGY STAR stainless steel appliances! Large Kitchen island opens to the eating area & Great Room with fireplace! Hardwood floors throughout! Large formal Dining Room, 1st floor Bedroom/Office and full bathroom complete the 1st Floor! 2nd floor features large open loft with balcony, large Primary Suite with pan ceiling, Walk-in Closet, private Master Bath with double vanities, Jetted Tub, walk-in shower. 2nd floor laundry with ENERGY STAR washer and dryer, 2 large bedrooms with large closets, 3rd full bath completes 2nd floor! Extras, full brick exterior, insulated garage, extra deep basement plumbed for future full bath, brick paver patio, sprinklers, many extras! West Troy Schools! No HOA Fee or Subdivision Restrictions! MUST SEE TO APPRECIATE!",SINGLE_FAMILY,57 Forthton Dr,57 Forthton Dr,,Troy,MI,48084,4,3,,3104,2016,22,729900,,,3/13/2024,720000,4/4/2024,245250,733300,FALSE,8712,232,42.549799,-83.148274,,Oakland,26125,2,0,2,1671019,Joseph Bergin,jbergin@perfectrealty.com,"[{'ext': None, 'primary': True, 'type': 'tfn', 'number': '18007373328'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2484388201'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2488953090'}]",A-DEMI-371488,495515975,,,,,1800739,O-DEMI-371487,Perfect Realty,jbergin@perfectrealty.com,"[{'number': '8007373328', 'type': 'Toll Free', 'primary': True, 'ext': None}, {'number': '2484388200', 'type': 'Office', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District, Oakland Schools",http://ap.rdcpix.com/1211b29a83df9c86a0549e438d919d85l-m1385105486od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/1211b29a83df9c86a0549e438d919d85l-m1385105486od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/3366-Harmony-Dr_Troy_MI_48083_M33094-34748,3309434748,2964712805,DEMI,20240012696,SOLD,"Beautiful brick colonial on a spacious corner lot in Troy boasts a lovely open floor plan with lots of great updates. Entry living room with built-ins and hardwood floors that flow into the traditional dining room. Open kitchen, with stainless steel appliances, tile backsplash and butcher block counters. Kitchen leads though a cute breakfast nook with a sliding glass door to the backyard. Step down into a large back family room with wood beams and a stunning brick fireplace. Convenient entry level half bath down the hallway. Three bedrooms and two full baths on the upper level, including the spacious primary suite with an en suite full bath. Unfinished basement with laundry, an infrared sauna, and ample storage space. Great curb appeal with beautiful landscaping, a covered front porch, and attached two car garage. Big backyard with a patio, garden beds, and mature trees. New sump pump 19, radon remediation system, 21, new furnace and AC 21, infrared sauna 22, main sewer line clean out installation 23, dishwasher 23, rain garden and butterfly garden 23. Just a short walk to Raintree park and easy access to main roads and freeways. Welcome Home!",SINGLE_FAMILY,3366 Harmony Dr,3366 Harmony Dr,,Troy,MI,48083,3,2,1,1660,1976,30,375000,,,3/5/2024,393000,4/4/2024,137110,396000,FALSE,10019,237,42.568348,-83.117341,,Oakland,26125,2,3,2,1174782,Jim Shaffer,jimshaffersellshouses@yahoo.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '2488343030'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2488343030'}]",A-DEMI-301702,495506888,,Good Company,,,99928594,O-DEMI-425403,Good Company,jimshaffersellshouses@yahoo.com,"[{'number': '2487335811', 'type': 'Office', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/a866a012a35b2c02037291adf9f54b3dl-m3919528094od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/a866a012a35b2c02037291adf9f54b3dl-m3919528094od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/565-Jamaica-Dr_Troy_MI_48083_M39337-80125,3933780125,2962948767,DEMI,20240000820,SOLD,"Location, Location, Location! 10 minutes to Downtown Royal Oak & Birmingham, 5 minutes to Clawson, 2 mins to I-75! The perfect starter home or investment property. A beautiful 3 bedroom, 1.5 bath Brick Ranch. Many recent upgrades (~5 years) include: Full bath (tub, vanity and tile), refinished hardwood flooring, appliances (washer/dryer, dishwasher, oven, fridge), slab patio in backyard, carport gate, and plumbing (main line to house, kitchen hookup for fridge/freezer, and washer in basement). Agent is related to seller. All data approximate and should be verified.",SINGLE_FAMILY,565 Jamaica Dr,565 Jamaica Dr,,Troy,MI,48083,3,1,1,999,1959,90,239999,,,1/5/2024,230000,4/4/2024,94110,238000,FALSE,6970,230,42.538639,-83.126623,,Oakland,26125,1,0,,1298153,Joe Van Esley,VanEsleyRE@aol.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '3134183188'}]",A-DEMI-185636,,,,,,3004948,O-DEMI-293953,Van Esley Real Estate Inc,vanesleyre@aol.com,"[{'number': '7344597570', 'type': 'Office', 'primary': True, 'ext': None}]","Clawson Public Schools, Lighthouse Connections Academy, Oakland Schools",http://ap.rdcpix.com/6292e5a1514b878ae4b6f9051f089205l-m1161050719od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/6292e5a1514b878ae4b6f9051f089205l-m1161050719od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/4133-Renee-Dr_Troy_MI_48085_M49931-58668,4993158668,2964761947,DEMI,20240013928,SOLD,"OPEN HOUSE SUNDAY 3/10 12-3pm OFFER DEADLINE MONDAY 3/11 AT 10AM Step into this charming Troy colonial style home, a former builder's model boasting elegant landscaping that sets the stage for its welcoming ambiance. With 4 spacious bedrooms, there's ample room for the whole family to grow and thrive. Relax and unwind on the deck, complete with a hot tub and a delightful entertaining area, perfect for hosting gatherings. Nestled in the highly sought-after Troy school district, this home is situated in a friendly, family-oriented neighborhood, offering the ideal balance of convenience and tranquility. Updates include Newer Roof w/transferrable warranty, New Furnace '17, Exterior Paint '23, New sump '23, whole house surge protector, outdoor speakers, Sunsetter motorized awning, windows updated. Just moments away from world class restaurants, the renowned Somerset Mall, and other amenities, this home truly epitomizes comfort, style, and convenience. Don't miss the opportunity to make this your new haven. Note exclusions exist.",SINGLE_FAMILY,4133 Renee Dr,4133 Renee Dr,,Troy,MI,48085,4,2,1,2903,1996,29,600000,,,3/6/2024,672000,4/4/2024,229840,658600,FALSE,9583,231,42.578029,-83.131079,,Oakland,26125,2,17,2,1440503,Sandra Wood,sandrawood@remax.net,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2484085323'}]",A-DEMI-367365,,,Re/Max Defined - Rochester Broker,,,100395916,O-DEMI-432720,Epique Realty,mibroker@epiquerealty.com,"[{'number': '2482182604', 'type': 'Office', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/220ed4f9e2f577abea7a0d2d4e93a5cal-m1609545124od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/220ed4f9e2f577abea7a0d2d4e93a5cal-m1609545124od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2884-Roundtree-Dr_Troy_MI_48083_M39098-39400,3909839400,2964545954,DEMI,20240012216,SOLD,"Lovely 2 bedroom ranch condo with attached garage! Open floor plan, private brick paver deck in a sought after complex with community swimming pool! Condo has had many updates within the past ten years such as updated cabinets and hardwood floors in kitchen, updated bathroom, furnace and hot water tank, windows, garage door, etc. Primary bedroom has a nice sized walk-in closet. Sliding glass door in kitchen leads to a nice private deck area. First floor laundry. Full basement which is a blank slate and waiting for you to finish for extra living space or entertaining! Condo association includes water, in-ground pool, clubhouse, trash pick up, snow removal, lawn care and exterior maintenance. EXCELLENT location close to expressways, shopping and fine dining galore!!",CONDOS,2884 Roundtree Dr,2884 Roundtree Dr,,Troy,MI,48083,2,1,,947,1978,29,189900,,,2/29/2024,205000,3/29/2024,78090,201283,FALSE,,216,42.561559,-83.101503,,Oakland,26125,1,314,1,3311625,Cheryl Wilson,cherylwilsonagent@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2483796649'}]",A-DEMI-409871,488008203,,,,,100050860,O-DEMI-430959,RE MAX Eclipse,victoria.safran@remax.net,"[{'number': '2486907198', 'type': 'Office', 'primary': True, 'ext': None}]","Noor International Academy, Conner Creek Academy East, Warren Consolidated Schools, Lighthouse Connections Academy",http://ap.rdcpix.com/7a88a61fc972c01ad90b022d1f7fa5ccl-b694678642od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/7a88a61fc972c01ad90b022d1f7fa5ccl-b694678642od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1773-Brentwood-Dr_Troy_MI_48098_M38210-76513,3821076513,2964749975,DEMI,20240013719,SOLD,"Offers Due by 3pm on 3/9/24 - Welcome home to carefree living in this three-bedroom condo in Northfield Hills! The first floor includes a good-sized kitchen with hardwood flooring, granite countertops and timeless subway tile backsplash. The dining room with hardwood floors overlooks the comfortable family room that includes a natural fireplace and custom bookcases. Enjoy summer days on your private, fenced patio. A tastefully updated half bath with granite countertops and hardwood floors completes the first floor. Step upstairs to the three bedrooms and nicely updated full bathroom. Downstairs youll find a partially finished basement with an egress window, laundry area, and large area for storage. Gas and water are included in the HOA fees! Clubhouse, outdoor pool, tennis courts & walking path around a private lake. Award-winning Troy schools-Hamilton, Boulan Park, and Troy High. Northfield Hills bylaws require all new units to be owner occupied and no rentals allowed.",CONDOS,1773 Brentwood Dr,1773 Brentwood Dr,,Troy,MI,48098,3,1,1,1440,1971,22,289000,,,3/6/2024,292000,3/28/2024,125250,307000,FALSE,,203,42.604072,-83.179245,,Oakland,26125,2,331,1,1809840,Jason McKevitt,jmckevitt@theagencyre.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2482021380'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2486443500'}]",A-DEMI-377536,495517318,969352,The Agency Hall & Hunter,,,12890,O-DEMI-188713,THE AGENCY HALL & HUNTER,Birmingham@theagencyre.com,"[{'number': '2486443500', 'type': 'Office', 'primary': True, 'ext': None}, {'number': '2486442227', 'type': 'Fax', 'primary': False, 'ext': None}]",Troy School District,http://ap.rdcpix.com/237d1e325f09304bffe05d7d6696dedcl-m2443919861od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/237d1e325f09304bffe05d7d6696dedcl-m2443919861od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2021-Van-Courtland-Dr_Troy_MI_48083_M43617-53581,4361753581,2962361062,DEMI,20230102122,SOLD,"NEW DREAM HOME in Troy! New Construction the sought-after Troy neighborhood offers modern living over 2, 000 sf of beautifully designed space. Enjoy 4 bedrooms, 2.5 baths, & a primary suite featuring its own ensuite bath & enormous walk-in-closet. The property features an expansive private wooded lot, a NEW detached two-car garage, & a covered porch lanai for outdoor relaxation. Located near Robinhood Park, it provides tranquility & easy access to downtown areas like Birmingham & Royal Oak. In the prestigious Troy Schools district, your family will thrive with exceptional education options. Conveniently situated near I-75 for easy commuting.",SINGLE_FAMILY,2021 Van Courtland Dr,2021 Van Courtland Dr,,Troy,MI,48083,4,2,1,2000,2022,111,559900,,,12/9/2023,530000,3/29/2024,,556606,TRUE,27007,265,42.553061,-83.135325,,Oakland,26125,2,0,2,708087,JOSEPH LOCHIRCO,jlochirco@yahoo.com,,A-DEMI-139622,,,,,,,O-DEMI-312462,"LOCHIRCO REALTY, LLC",jlochirco@lochircohomes.com,"[{'number': '(248) 250-0950', 'type': 'Mobile', 'primary': True, 'ext': None}]","Lighthouse Connections Academy, Troy School District",http://ap.rdcpix.com/7b15a02f5dee1bcff6d082afb04af563l-m3113509773od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/7b15a02f5dee1bcff6d082afb04af563l-m3113509773od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2761-Derby-Rd_Troy_MI_48084_M48601-07881,4860107881,2965639654,DEMI,20240019942,SOLD,Pristine-Red-Brick ranch in Troy with Birmingham schools. Home was meticulously maintained. 3 bedrooms with 2 full baths and finished basement and a four-season room.,SINGLE_FAMILY,2761 Derby Rd,2761 Derby Rd,,Troy,MI,48084,3,2,,1165,1955,0,325000,,,3/30/2024,325000,3/30/2024,146180,347000,FALSE,8276,279,42.554517,-83.188265,,Oakland,26125,1,0,1,4150629,Julie Trauben,julie@jujusells.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2482195531'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2482195531'}]",A-DEMI-418226,,4150589,Keller Williams Realty West Bloomfield,,,458021,O-DEMI-328013,KW Showcase Realty,frontdesk484@kw.com,"[{'number': '2483602900', 'type': 'Office', 'primary': True, 'ext': None}]","Birmingham Public Schools, Lighthouse Connections Academy, Oakland Schools",,
https://www.realtor.com/realestateandhomes-detail/823-Wesley-Dr_Troy_MI_48098_M33370-63332,3337063332,2965067682,DEMI,20240014366,SOLD,"Nestled within the picturesque confines of the North Bridge Park subdivision, this exquisite 3-bedroom ranch epitomizes refined living. Impeccably maintained to the highest standard, every corner of this home exudes a sense of timeless elegance and pristine charm. Indulge in luxury with his and hers bathrooms adorning the spacious master bedroom, ensuring both comfort and convenience. Additionally, a full bath stands ready to accommodate guests and family alike with grace and style. Step into the heart of this home and discover a dining room that transcends its conventional purpose, seamlessly transformed into a living room oasis. Flexibility reigns supreme in this space. Embrace excellence with access to the award winning Troy school district, ensuring a top-tier education for the next generation. Outside, the meticulously manicured landscaping serves as a testament to the homeowner's dedication to beauty and tranquility. With a prime location within the subdivision, this residence offers not just a home, but a lifestylean invitation to embrace the harmonious blend of comfort, elegance, and convenience that defines modern suburban living at its finest.",SINGLE_FAMILY,823 Wesley Dr,823 Wesley Dr,,Troy,MI,48098,3,4,1,2160,1981,20,400000,,,3/12/2024,428000,4/1/2024,192000,435293,FALSE,11326,198,42.611917,-83.165889,,Oakland,26125,1,0,2,1238337,BRIAN VANCE,brian@thevancegroupsells.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '7348915006'}]",A-DEMI-341604,495511935,100424718,Real Broker LLC - MI - Broker,,,100424716,O-DEMI-431497,Real Broker LLC - Ann Arbor,ron@motusre.com,"[{'number': '2482705999', 'type': 'Mobile', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/4a0bcffe18440dfb2138430de894feaal-m3142687964od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/4a0bcffe18440dfb2138430de894feaal-m3142687964od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/4908-Pickford-Dr_Troy_MI_48085_M45650-62745,4565062745,2964734238,SWMI,24010686,SOLD,"Nestled in the sought-after city of Troy, this colonial is the perfect combination of classic design and contemporary amenities. With 4 bedrooms and 2 1/2 bathrooms, this 2300 sf residence is tailored to meet the needs of a growing family. Step inside and you will be greeted by a well-designed layout that maximizes both comfort and functionality. The main level features a seamless flow of interconnected living spaces including a formal living room, formal dining room, breakfast nook, a cozy family room with a fireplace, and a versatile study or home office. The modern kitchen boasts an abundance of custom cabinetry and granite countertops. Upstairs, the second level hosts four well-appointed bedrooms, each offering ample space, plush carpeting, and plenty of natural light. The primary bedroom suite provides a serene retreat, complete with a walk-in closet and en-suite bathroom. Additional highlights of this wonderful home include a convenient main floor laundry room, a fully carpeted basement ready for your finishing touches, and an attached two-car garage with epoxy flooring. This home offers a prime location with access to award-winning Troy schools, shopping centers, dining options, parks, and major commuter routes.",SINGLE_FAMILY,4908 Pickford Dr,4908 Pickford Dr,,Troy,MI,48085,4,2,1,2302,1989,26,495000,,,3/6/2024,510000,4/1/2024,178900,516000,FALSE,9583,222,42.591087,-83.119622,,Oakland,26125,2,35,,,,,,,,,,,,4297267,O-SWMI-OE408421,Keller Williams Paint Creek,laithmarroki@kw.com,"[{'number': '2486098000', 'type': 'Office', 'primary': True, 'ext': None}]",Troy School District,http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m857948417od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m857948417od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3924523061od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2740962600od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1449264805od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1277830872od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m649807444od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m733983521od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m145692561od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m417486234od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2434660999od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3473061413od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m51628410od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3047798995od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3119048564od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3188644546od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2176667084od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m608657348od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1003584577od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m221735770od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3888316316od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m4178260026od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3493878845od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2877763985od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2132952165od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2426618330od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1787562300od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2371655036od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2009310567od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m814797702od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1773517314od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3658263275od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m4113362823od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3241730885od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1487958544od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m194512225od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3048135045od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m241371397od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2847647119od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m289056392od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3532242393od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2743985286od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m4291320326od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3532953518od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3114888916od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m2726409535od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m398756700od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m3811187866od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m4255711544od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m456067371od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m1943394654od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/69d4c9efb6c49cd179d8c6b0d5584e35l-m521880984od-w480_h360_x2.webp?w=1080&q=75"
